학교종류명,도로명우편번호,도로명주소,위도,경도
양정중학교,7985,서울특별시 양천구 안양천로 1039,37.53539226,126.8877343
신정여자중학교,7736,서울특별시 강서구 등촌로13아길 20,37.53838143,126.8570622
봉영여자중학교,8099,서울특별시 양천구 목동동로2길 68,37.50921598,126.8601984
명덕여자중학교,7633,서울특별시 강서구 강서로47길 34-10,37.55394399,126.8342914
마포중학교,7576,서울특별시 강서구 화곡로 403,37.55998867,126.8531334
등촌중학교,7664,서울특별시 강서구 공항대로 484-12,37.55248221,126.8592148
덕원중학교,7640,서울특별시 강서구 강서로45길 91-44,37.54862258,126.8290245
마곡중학교,7598,서울특별시 강서구 마곡중앙5로 58,37.56798325,126.8214009
화원중학교,7764,서울특별시 강서구 강서로17나길 86,37.53621409,126.8424135
월촌중학교,7984,서울특별시 양천구 목동서로 31,37.53706518,126.8827588
염창중학교,7536,서울특별시 강서구 양천로67가길 83,37.55426407,126.8717473
염경중학교,7535,서울특별시 강서구 양천로69길 35,37.55453781,126.8705292
양천중학교,8037,서울특별시 양천구 지양로7길 32,37.51900116,126.8305508
양서중학교,7912,서울특별시 양천구 남부순환로 380,37.53262929,126.8291351
양동중학교,7947,서울특별시 양천구 목동중앙북로 49,37.54836875,126.8687172
양강중학교,7935,서울특별시 양천구 중앙로 319,37.52491016,126.8496203
신화중학교,7902,서울특별시 양천구 남부순환로29길 35,37.54082326,126.8298965
신월중학교,7902,서울특별시 양천구 남부순환로29길 25,37.54046194,126.828389
신원중학교,7909,서울특별시 양천구 가로공원로55길 19,37.5370925,126.8248419
신서중학교,8091,서울특별시 양천구 중앙로 206,37.51596644,126.8550164
신목중학교,7981,서울특별시 양천구 목동중앙로 88,37.53702399,126.8730725
신남중학교,8061,서울특별시 양천구 중앙로29길 109,37.52077389,126.8478262
수명중학교,7642,서울특별시 강서구 수명로2길 16,37.54856699,126.8240596
송정중학교,7628,서울특별시 강서구 남부순환로 121,37.55315807,126.8152435
성재중학교,7529,서울특별시 강서구 허준로 36,37.56944938,126.8452953
삼정중학교,7508,서울특별시 강서구 금낭화로 210,37.5814869,126.8106015
백석중학교,7669,서울특별시 강서구 등촌로51나길 35,37.54829091,126.8589539
방화중학교,7621,서울특별시 강서구 개화동로27길 9,37.56433471,126.8071069
방원중학교,7515,서울특별시 강서구 금낭화로 268,37.57597576,126.8086174
목일중학교,8018,서울특별시 양천구 목동동로8길 70,37.51354095,126.8740325
목운중학교,7996,서울특별시 양천구 목동동로 235,37.52700952,126.8730442
목동중학교,8010,서울특별시 양천구 목동동로 172,37.5209572,126.8714434
등원중학교,7576,서울특별시 강서구 화곡로65길 50,37.55971763,126.8516806
등명중학교,7585,서울특별시 강서구 공항대로39길 39,37.56019335,126.8433041
금옥중학교,8080,서울특별시 양천구 신정로 213,37.51096532,126.8439717
공항중학교,7618,서울특별시 강서구 방화대로 241,37.56217751,126.8149668
경서중학교,7533,서울특별시 강서구 양천로59길 31,37.56124186,126.857764
강신중학교,8047,서울특별시 양천구 남부순환로 604,37.51513716,126.8381601
서울대학교사범대학부설여자중학교,3087,서울특별시 종로구 대학로 64,37.5775997,127.0042955
환일중학교,4500,서울특별시 중구 환일길 47,37.55360652,126.9628021
한양중학교,4566,서울특별시 중구 을지로 299,37.5658716,127.0114433
한강중학교,4384,서울특별시 용산구 녹사평대로 73,37.52361192,126.9927909
청운중학교,3047,서울특별시 종로구 창의문로 51,37.58917094,126.9710886
창덕여자중학교,4516,서울특별시 중구 정동길 22,37.5664328,126.9692102
중앙중학교,3051,서울특별시 종로구 창덕궁길 164,37.58378822,126.9874726
장충중학교,4603,서울특별시 중구 동호로15길 93,37.5535149,127.006415
장원중학교,4603,서울특별시 중구 동호로15길 93-34,37.55396452,127.0060429
용산중학교,4353,서울특별시 용산구 두텁바위로 74,37.54606606,126.9809252
용강중학교,4423,서울특별시 용산구 이촌로65가길 91,37.52157693,126.9754853
오산중학교,4396,서울특별시 용산구 보광로7길 17,37.52358051,127.0008872
신광여자중학교,4313,서울특별시 용산구 청파로 263,37.54289988,126.9694475
성심여자중학교,4361,서울특별시 용산구 원효로19길 49,37.53420937,126.9545934
선린중학교,4314,서울특별시 용산구 원효로97길 33-4,37.54276984,126.9660387
상명대학교사범대학부속여자중학교,3016,서울특별시 종로구 홍지문2길 20,37.60410891,126.9551595
보성여자중학교,4338,서울특별시 용산구 신흥로3가길 66,37.54308154,126.9842842
배화여자중학교,3039,서울특별시 종로구 필운대로1길 34,37.57954401,126.9672919
배문중학교,4305,서울특별시 용산구 효창원로 258,37.54991872,126.9639041
동성중학교,3083,서울특별시 종로구 대학로 156,37.58496996,127.0030976
덕수중학교,4548,서울 중구 마른내로9길 10,37.56557957,126.9969973
덕성여자중학교,3062,서울특별시 종로구 율곡로3길 49,37.57778598,126.9819092
대신중학교,3029,서울특별시 종로구 사직로 9,37.57312377,126.9612545
대경중학교,4592,서울특별시 중구 매봉18길 111,37.55637326,127.0169792
금호여자중학교,4587,서울특별시 중구 청구로 6,37.5580382,127.0204612
경신중학교,3067,서울특별시 종로구 혜화로 74,37.59220227,126.999531
효문중학교,1372,서울특별시 도봉구 우이천로 432,37.65269871,127.0184005
한천중학교,1832,서울특별시 노원구 공릉로 265,37.63131395,127.0724401
하계중학교,1791,서울특별시 노원구 노원로 261-8,37.64136991,127.0723336
태랑중학교,1801,서울특별시 노원구 화랑로51나길 51,37.62698409,127.0913718
청원중학교,1672,서울특별시 노원구 한글비석로 506,37.66525155,127.0625329
창일중학교,1424,서울특별시 도봉구 노해로66길 60,37.64898751,127.0469136
창북중학교,1483,서울특별시 도봉구 노해로62길 33,37.64911577,127.0388329
창동중학교,1338,서울특별시 도봉구 방학로 32,37.66322957,127.0489975
중평중학교,1776,서울특별시 노원구 동일로203길 87,37.63697638,127.0623354
중원중학교,1787,서울특별시 노원구 공릉로 420,37.64423868,127.0680295
중계중학교,1712,서울특별시 노원구 덕릉로76길 23,37.65563822,127.0752409
정의여자중학교,1438,서울특별시 도봉구 노해로49길 69,37.65335584,127.0324273
재현중학교,1717,서울특별시 노원구 덕릉로82길 64,37.66129064,127.0807998
을지중학교,1741,서울특별시 노원구 덕릉로 580,37.64978791,127.0717084
월계중학교,1877,서울특별시 노원구 월계로45가길 54,37.63113114,127.0523203
온곡중학교,1678,서울특별시 노원구 노원로 492,37.66058142,127.0643327
염광중학교,1874,서울특별시 노원구 월계로45가길 9,37.63028445,127.0492646
신창중학교,1874,서울 노원구 월계로45길 92,37.6285588,127.0474776
신상중학교,1755,서울특별시 노원구 동일로216길 42,37.65190308,127.0639869
신방학중학교,1359,서울특별시 도봉구 시루봉로 156,37.66414043,127.028899
신도봉중학교,1443,서울특별시 도봉구 도봉로115길 16,37.64959473,127.0332481
수락중학교,1602,서울특별시 노원구 동일로 1729,37.68314469,127.0548083
선덕중학교,1375,서울특별시 도봉구 시루봉로 53,37.65634868,127.0268766
상원중학교,1670,서울특별시 노원구 수락산로 182,37.67176621,127.0595076
상명중학교,1758,서울특별시 노원구 덕릉로 553,37.64954781,127.0680416
상계중학교,1705,서울특별시 노원구 노원로 398,37.65260154,127.0689222
상계제일중학교,1716,서울특별시 노원구 덕릉로86길 29-15,37.6610756,127.0780785
상경중학교,1619,서울특별시 노원구 동일로227길 61,37.66714877,127.0537053
불암중학교,1747,서울특별시 노원구 한글비석로5길 45,37.64573547,127.0734572
북서울중학교,1305,서울특별시 도봉구 도봉로169가길 33,37.68154186,127.0428342
백운중학교,1432,서울특별시 도봉구 도봉로129길 50,37.65640592,127.0359076
방학중학교,1358,서울특별시 도봉구 시루봉로 188,37.66545122,127.030859
도봉중학교,1329,서울특별시 도봉구 마들로 671,37.67088384,127.0458717
녹천중학교,1905,서울특별시 노원구 월계로 376,37.63108361,127.0617375
노일중학교,1613,서울특별시 노원구 동일로231길 24,37.67228886,127.0538897
노원중학교,1764,서울특별시 노원구 동일로213길 26,37.64936114,127.059692
노곡중학교,1419,서울특별시 도봉구 노해로70길 95,37.64880251,127.0537437
광운중학교,1890,서울특별시 노원구 광운로1길 24,37.61923977,127.0565452
공릉중학교,1823,서울특별시 노원구 노원로1길 42,37.62222778,127.0836019
신길중학교,7390,서울특별시 영등포구 신길로28길 43,37.50202411,126.9154741
항동중학교,8362,서울특별시 구로구 연동로 239-2,37.48285456,126.82019
천왕중학교,8364,서울특별시 구로구 천왕로 63,37.48265442,126.8373336
한울중학교,8566,서울특별시 금천구 독산로50길 60,37.46240099,126.9071815
윤중중학교,7322,서울특별시 영등포구 여의동로3길 3,37.51893021,126.9241232
우신중학교,8258,서울특별시 구로구 부일로 917,37.49490231,126.8263536
오류중학교,8242,서울특별시 구로구 고척로27바길 19,37.50786222,126.8462113
오남중학교,8363,서울특별시 구로구 오리로9길 25,37.48705969,126.837249
영원중학교,7310,서울특별시 영등포구 영등포로62길 31,37.51497419,126.9136469
영서중학교,8370,서울특별시 구로구 도림로20길 35,37.48911393,126.8956154
영림중학교,8299,서울특별시 구로구 가마산로27길 17,37.49721962,126.8906895
영남중학교,7411,서울특별시 영등포구 대림로31나길 17,37.49787218,126.8958365
여의도중학교,7341,서울특별시 영등포구 국제금융로7길 46,37.5239802,126.9357531
양화중학교,7293,서울특별시 영등포구 당산로 56,37.5196596,126.8959945
안천중학교,8597,서울특별시 금천구 한내로 69-44,37.45952426,126.8874988
신도림중학교,8207,서울특별시 구로구 경인로63길 74,37.51074073,126.8848071
시흥중학교,8650,서울특별시 금천구 시흥대로38길 60,37.44629507,126.9050823
세일중학교,8533,서울특별시 금천구 시흥대로147길 34,37.47459441,126.8953689
선유중학교,7211,서울특별시 영등포구 선유로 213,37.53328647,126.8943007
문일중학교,8634,서울특별시 금천구 시흥대로47길 45,37.44891526,126.8987207
문성중학교,8551,서울특별시 금천구 독산로102길 78,37.4754682,126.9084938
문래중학교,7283,서울특별시 영등포구 선유서로13길 6,37.52041829,126.8841404
동일중학교,8656,서울특별시 금천구 탑골로10길 45,37.45193626,126.9158199
대영중학교,7397,서울특별시 영등포구 도림로80가길 14,37.50343784,126.905208
대림중학교,7442,서울특별시 영등포구 시흥대로185길 6,37.49231887,126.9074673
당산중학교,7224,서울특별시 영등포구 버드나루로 160,37.53203308,126.907614
당산서중학교,7213,서울특별시 영등포구 당산로41길 12,37.53248394,126.8988251
난곡중학교,8549,서울특별시 금천구 문성로 67,37.47804558,126.9107916
구일중학교,8324,서울특별시 구로구 구일로 90-133,37.49530091,126.8737702
구로중학교,8303,서울특별시 구로구 구로중앙로 48,37.49485972,126.8910999
고척중학교,8225,서울특별시 구로구 중앙로3길 20,37.49974083,126.8613425
경인중학교,8238,서울특별시 구로구 경인로 301,37.49846566,126.8536725
개웅중학교,8351,서울특별시 구로구 개봉로11길 81,37.4875269,126.8510711
개봉중학교,8250,서울특별시 구로구 고척로21나길 68,37.50352932,126.8423998
가산중학교,8584,서울특별시 금천구 시흥대로115길 48,37.46877706,126.8944749
가재울중학교,3709,서울특별시 서대문구 수색로 100-75,37.57509835,126.9099742
홍익대학교사범대학부속여자중학교,3967,서울특별시 마포구 성미산로 51,37.55964474,126.9132084
홍은중학교,3648,서울특별시 서대문구 연희로41길 94,37.59189151,126.9357524
한성중학교,3771,서울특별시 서대문구 북아현로1길 24,37.55909644,126.9544565
충암중학교,3481,서울특별시 은평구 가좌로5길 5,37.58464029,126.9218095
창천중학교,4102,서울특별시 마포구 백범로1길 56,37.55491782,126.9392951
진관중학교,3302,서울특별시 은평구 진관4로 36,37.64425564,126.9257277
증산중학교,3493,서울특별시 은평구 증산로5길 27-30,37.58381539,126.9049399
중앙여자중학교,3762,서울특별시 서대문구 북아현로11가길 7,37.56317672,126.9540593
중암중학교,3934,서울특별시 마포구 월드컵북로38길 25,37.57243177,126.9035851
정원여자중학교,3652,서울특별시 서대문구 연희로37안길 51,37.58538212,126.9333431
인창중학교,3746,서울특별시 서대문구 경기대로 65,37.56488513,126.9640232
인왕중학교,3620,서울특별시 서대문구 세검정로4길,37.59217661,126.951676
이화여자대학교사범대학부속이화·금란중학교,3765,서울특별시 서대문구 성산로 520,37.56263931,126.9444886
은평중학교,3429,서울특별시 은평구 갈현로17나길 12-1,37.61063518,126.9083472
예일여자중학교,3412,서울특별시 은평구 연서로 117,37.6109459,126.9147928
영락중학교,3475,서울특별시 은평구 백련산로 134-6,37.5969603,126.9251803
연희중학교,3670,서울특별시 서대문구 증가로 170,37.57958728,126.9187918
연천중학교,3338,서울특별시 은평구 연서로41길 30,37.62754521,126.9258198
연신중학교,3342,서울특별시 은평구 연서로33길 16-32,37.62353926,126.9242879
연서중학교,3496,서울특별시 은평구 증산서길 125-6,37.58701931,126.9092766
연북중학교,3718,서울특별시 서대문구 연희로36길 32,37.57757835,126.9384801
아현중학교,4117,서울특별시 마포구 마포대로 247,37.55640071,126.9565
신연중학교,3717,서울특별시 서대문구 모래내로 408,37.58271543,126.9398364
신수중학교,4087,서울특별시 마포구 신수로 49,37.545923,126.934132
신도중학교,3310,서울특별시 은평구 진관1로 77-30,37.63298366,126.9308787
숭실중학교,3445,서울특별시 은평구 은평터널로7길 6,37.59327482,126.9024039
숭문중학교,4126,서울특별시 마포구 숭문길 99,37.55089081,126.9457689
성서중학교,3965,서울특별시 마포구 성산로4길 42,37.5627873,126.9079522
성산중학교,4072,서울특별시 마포구 성지1길 32-13,37.54731637,126.9165628
성사중학교,3951,서울특별시 마포구 모래내로9길 16,37.5680911,126.912683
선정중학교,3327,서울특별시 은평구 서오릉로20길 19,37.61870451,126.9090316
선일여자중학교,3322,서울특별시 은평구 갈현로29길 27,37.62030421,126.9119931
서울여자중학교,4140,서울특별시 마포구 백범로25길 34,37.5477805,126.94907
서연중학교,3704,서울특별시 서대문구 연희로11마길 9-6,37.56822527,126.9273336
상암중학교,3907,서울특별시 마포구 상암산로1길 26,37.57905692,126.8875508
상신중학교,3447,서울특별시 은평구 증산로15길 61,37.58978547,126.9064249
불광중학교,3359,서울특별시 은평구 불광로 180,37.62320355,126.9321291
명지중학교,3656,서울특별시 서대문구 명지2길 56,37.58491135,126.9270902
동명여자중학교,3735,서울특별시 서대문구 독립문로 49,37.56861542,126.9622529
동도중학교,4140,서울특별시 마포구 백범로 139,37.54670177,126.9469053
덕산중학교,3433,서울특별시 은평구 가좌로 400,37.6022574,126.9046771
대성중학교,3322,서울특별시 은평구 갈현로29길 51-24,37.62314228,126.9097907
구산중학교,3429,서울특별시 은평구 갈현로15길 20-23,37.60987202,126.9094887
광성중학교,4097,서울 마포구 신수로8길 20,37.54869756,126.9359696
경성중학교,3977,서울특별시 마포구 성미산로 111,37.56351064,126.9191663
휘경중학교,2498,서울특별시 동대문구 망우로18나길 20,37.58709299,127.0617461
휘경여자중학교,2503,서울특별시 동대문구 한천로 247,37.58190052,127.0674341
혜원여자중학교,2174,서울특별시 중랑구 봉우재로58길 39,37.59327987,127.0970427
태릉중학교,2040,서울특별시 중랑구 공릉로2길 60-25,37.61253191,127.0834355
청량중학교,2461,서울특별시 동대문구 왕산로 301,37.58821921,127.0506225
중화중학교,2193,서울특별시 중랑구 용마산로 364,37.58450379,127.0945608
중랑중학교,2047,서울특별시 중랑구 동일로140길 33,37.60535089,127.0807928
정화여자중학교,2480,서울특별시 동대문구 홍릉로15길 50,37.58604864,127.0410703
전일중학교,2506,서울특별시 동대문구 사가정로13길 67,37.58250018,127.0583795
전동중학교,2511,서울특별시 동대문구 장안벚꽃로 291,37.58619359,127.0709291
전농중학교,2506,서울특별시 동대문구 사가정로13길 71,37.58204428,127.0592794
장평중학교,2640,서울특별시 동대문구 답십리로72길 158,37.56685961,127.0704776
장안중학교,2088,서울특별시 중랑구 동일로 780,37.60077444,127.0809965
원묵중학교,2022,서울특별시 중랑구 신내로23길 57,37.61779428,127.0843728
용마중학교,2254,서울특별시 중랑구 면목로28길 18,37.5745074,127.0862687
영란여자중학교,2061,서울특별시 중랑구 망우로73길 56,37.6031324,127.1053324
신현중학교,2075,서울특별시 중랑구 봉화산로 162,37.60446458,127.0915328
숭인중학교,2592,서울특별시 동대문구 천호대로47길 34,37.57392046,127.0440578
송곡여자중학교,2057,서울특별시 중랑구 양원역로 67,37.60668904,127.1051455
성일중학교,2575,서울특별시 동대문구 왕산로23길 55,37.58185023,127.0338504
상봉중학교,2081,서울특별시 중랑구 상봉중앙로8나길 28,37.60152799,127.0901246
봉화중학교,2179,서울특별시 중랑구 망우로70길 89,37.59582753,127.1043156
면목중학교,2193,서울특별시 중랑구 용마산로70길 37,37.58321586,127.0963033
동원중학교,2062,서울특별시 중랑구 양원역로 32,37.60382264,127.1094981
동대문중학교,2553,서울특별시 동대문구 사가정로 59,37.57452207,127.0519943
동국대학교사범대학부속중학교,2520,서울특별시 동대문구 장안벚꽃로 201,37.57804718,127.075133
대광중학교,2581,서울특별시 동대문구 안암로 6,37.57795467,127.0253235
경희중학교,2447,서울특별시 동대문구 경희대로 26,37.59394914,127.054891
경희여자중학교,2447,서울특별시 동대문구 경희대로 26,37.59394914,127.054891
용산철도고등학교,4388,서울특별시 용산구 서빙고로 24,37.52434158,126.9673581
서울동산고등학교,1832,서울특별시 노원구 공릉로 257,37.63077798,127.0739984
인덕과학기술고등학교,1878,서울특별시 노원구 초안산로 12,37.63034387,127.0544999
서울신정고등학교,7736,서울특별시 강서구 등촌로13아길 20,37.53838143,126.8570622
서일문화예술고등학교,3094,서울특별시 종로구 지봉로17길 49,37.57937936,127.0127927
동명생활경영고등학교,3390,서울특별시 은평구 통일로 793,37.61441879,126.9228204
단국대학교부속소프트웨어고등학교,6278,서울특별시 강남구 도곡로64길 21,37.49561749,127.0577682
광신방송예술고등학교,8847,서울특별시 관악구 광신길 141,37.4644762,126.9259406
고명외식고등학교,2828,서울특별시 성북구 북악산로 870,37.59767468,127.0191869
서울의료보건고등학교,4502,서울특별시 중구 만리재로37길 30,37.55729809,126.9667203
영락의료과학고등학교,8831,서울특별시 관악구 청룡16길 25,37.47654259,126.9454164
풍문고등학교,6373,서울특별시 강남구 자곡로 152,37.47133617,127.0999634
금호고등학교,4727,서울특별시 성동구 금호로 118,37.5536215,127.0234338
도선고등학교,4701,서울특별시 성동구 마장로 156,37.56684395,127.0269957
신진과학기술고등학교,3453,서울특별시 은평구 은평로6길 16,37.59871385,126.9188364
선정국제관광고등학교,3327,서울특별시 은평구 서오릉로20길 19,37.61870451,126.9090316
계성고등학교,2720,서울특별시 성북구 길음로 63,37.6074936,127.0201836
서울항공비즈니스고등학교,7597,서울특별시 강서구 방화대로34길 13,37.56921778,126.8170408
대경상업고등학교,4592,서울특별시 중구 매봉18길 111,37.55637326,127.0169792
서울컨벤션고등학교,5225,서울특별시 강동구 동남로 964,37.5592439,127.1580314
대일관광고등학교,8051,서울특별시 양천구 신정이펜1로 11,37.51141377,126.8349067
동일여자상업고등학교,8656,서울특별시 금천구 탑골로10길 45,37.45193626,126.9158199
예림디자인고등학교,8248,서울특별시 구로구 오리로21길 2,37.50035507,126.827683
서울도시과학기술고등학교,2736,서울특별시 성북구 종암로 196,37.6078128,127.0330442
성덕고등학교,5306,서울특별시 강동구 구천면로 396,37.54996367,127.1419039
가재울고등학교,3709,서울특별시 서대문구 수색로 100-35,37.5743637,126.9095297
휘봉고등학교,2511,서울특별시 동대문구 한천로 290,37.58640385,127.068852
잠일고등학교,5501,서울특별시 송파구 백제고분로 21,37.514521,127.0825552
구암고등학교,8723,서울특별시 관악구 성현로 57,37.49244195,126.949625
서울대학교사범대학부설고등학교,2796,서울특별시 성북구 월곡로 6,37.59472384,127.0381204
화곡보건경영고등학교,7638,서울특별시 강서구 강서로45길 70,37.5484056,126.8326573
영신간호비즈니스고등학교,1721,서울특별시 노원구 중계로16나길 13,37.65245208,127.0832769
홍익디자인고등학교,3977,서울특별시 마포구 성미산로 111,37.56351064,126.9191663
동구마케팅고등학교,2834,서울특별시 성북구 성북로8길 71,37.59410587,127.0082153
송곡관광고등학교,2057,서울특별시 중랑구 양원역로 67,37.60668904,127.1051455
세그루패션디자인고등학교,1375,서울특별시 도봉구 시루봉로 53,37.65634868,127.0268766
삼각산고등학교,1199,서울특별시 강북구 삼양로19길 40,37.61628573,127.0201079
선사고등학교,5237,서울특별시 강동구 고덕로25길 17,37.55631588,127.1357756
신도고등학교,3312,서울특별시 은평구 통일로 961,37.62913251,126.9187486
동양고등학교,7529,서울특별시 강서구 허준로 50,37.56901968,126.8470811
서울금융고등학교,7909,서울특별시 양천구 가로공원로61길 19,37.53761704,126.8256241
은평메디텍고등학교,3306,서울특별시 은평구 진관2로 57-57,37.63534652,126.9297048
서울아이티고등학교,1773,서울특별시 노원구 섬밭로 299,37.64241844,127.0624493
문현고등학교,5811,서울특별시 송파구 충민로 115,37.48131355,127.1287623
강일고등학교,5213,서울특별시 강동구 아리수로98길 40,37.5638281,127.1779035
하나고등학교,3305,서울특별시 은평구 연서로 535,37.64163759,126.9369302
압구정고등학교,6003,서울특별시 강남구 압구정로39길 20,37.53113395,127.0327116
상일미디어고등학교,5282,서울특별시 강동구 천호대로219길 61,37.54858748,127.1708235
한세사이버보안고등학교,4129,서울특별시 마포구 마포대로11길 44-80,37.55179832,126.9520784
염광여자메디텍고등학교,1874,서울특별시 노원구 월계로45가길 9,37.63028445,127.0492646
선일이비즈니스고등학교,3322,서울특별시 은평구 갈현로29길 27,37.62030421,126.9119931
리라아트고등학교,4628,서울특별시 중구 소파로2길,37.55766227,126.9877785
서울공연예술고등학교,8249,서울특별시 구로구 오리로22나길 16-26,37.49993066,126.8326087
성동글로벌경영고등학교,4566,서울특별시 중구 퇴계로 375,37.56585472,127.0135246
서울문화고등학교,1338,서울특별시 도봉구 마들로 598,37.66413143,127.0472858
미양고등학교,1190,서울특별시 강북구 인수봉로 39,37.62366717,127.0121792
